NOMPROV;NRO_ITEM;TIPO;BLOQUE;NIVEL;GRUPO;
NTTDATA;INC000007677075;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007677072;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007677069;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007677064;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007677063;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007677056;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007677051;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007677050;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007677047;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007676925;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007676923;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007676921;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007676919;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007676917;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007676907;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007676902;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007676899;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007676895;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007676878;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_POWER;
NTTDATA;INC000007676864;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007676863;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007676861;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007676854;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007676726;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007676719;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007676713;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007676706;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_POWER;
NTTDATA;INC000007676703;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007676689;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_POWER;
NTTDATA;INC000007676678;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007676667;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007676664;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007676647;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007676440;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_POWER;
NTTDATA;INC000007676437;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007676362;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007676355;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007676237;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_POWER;
NTTDATA;INC000007676212;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007676211;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_POWER;
NTTDATA;INC000007676203;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007676202;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007676200;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007676169;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007676164;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007676154;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007676020;Asigna;Nivel 1 deriv;1;N1_MASIVOS_DIGITAL;
NTTDATA;INC000007675973;Asigna;Nivel 1 deriv;1;N1_MASIVOS_DIGITAL;
NTTDATA;INC000007675932;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007675909;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007675815;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007675706;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007675672;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
