IDPROV;PROV;ANIO;MES;NUM_INCIDENTE;NIVEL;MINUTOSHABILES;SLA;ESTADO;PENDIENTE;ESTADO_ACTUAL;
11;CONNECTIS Argentina;2025;2;INC000007562489;1;2;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562500;1;115;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562501;1;44;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562502;1;117;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562505;1;122;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562535;1;122;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562543;1;15;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562546;1;137;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562549;1;1;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562550;1;147;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562551;1;13;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562554;1;13;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562560;1;7;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562575;1;125;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562577;1;146;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562585;1;232;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562586;1;180;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562599;1;8;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562600;1;12;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562606;1;117;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562610;1;239;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562622;1;233;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562625;1;18;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562627;1;260;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562631;1;113;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562632;1;111;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562634;1;21;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562638;1;150;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562647;1;148;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562648;1;188;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562650;1;3;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562660;1;146;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562669;1;3;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562672;1;4;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562673;1;3015;300;Vencido;2715;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562675;1;10;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562678;1;16;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562680;1;156;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562689;1;184;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562693;1;6;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562698;1;22;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562699;1;14;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562702;1;181;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562703;1;33;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562704;1;180;300;No Vencido;0;Asignado;
11;CONNECTIS Argentina;2025;2;INC000007562711;1;83;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007562713;1;217;300;No Vencido;0;Cerrado;
