NOMPROV;ORGANIZACION;NIVEL;SLA;HORARIO;MES;ANIO;NUM_INCIDENTE;FECHA_INI;FECHA_FIN;GRUPO;PRIORIDAD;ESTADO;SUBESTADO;FECHA_REAPERTURA;IMPACTO;MINUTOSHAB;STATUS_ACTUAL;FECHACREACION;PROVEEDOR;PERIODO;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007680216;29/05/2025 16:05:09;30/06/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Cerrado;29/05/2025 14:55:33;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007680318;29/05/2025 16:07:37;03/06/2025 14:27:54;N2_TIENDA_EVERIS;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;29/05/2025 15:16:22;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007681100;30/05/2025 16:20:17;30/06/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Cerrado;30/05/2025 10:02:54;44;06_2025;
NTTDATA;NTTDAATA N3;3;4800;L a V 8 a 18;6;2025;INC000007681170;30/05/2025 12:08:40;01/06/2025 19:43:22;N3_EVERIS_WEBAPO;Baja;Asignado;NO;;Bajo;600;Cerrado;30/05/2025 09:46:46;44;06_2025;
NTTDATA;NTTDAATA N3;3;4800;L a V 8 a 18;6;2025;INC000007681170;01/06/2025 19:43:23;01/06/2025 19:53:01;N3_EVERIS_WEBAPO;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;30/05/2025 09:46:46;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007682341;31/05/2025 12:20:45;02/06/2025 15:53:14;N2_EVERIS_MIMOVISTAR;Baja;Asignado;NO;;Bajo;1073;Pendiente;31/05/2025 12:18:18;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007682341;02/06/2025 15:53:15;30/06/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Pendiente;31/05/2025 12:18:18;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007682418;31/05/2025 12:45:45;03/06/2025 14:06:28;N2_EVERIS_MIMOVISTAR;Baja;Asignado;NO;;Bajo;1566;Pendiente;31/05/2025 12:43:30;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007682418;03/06/2025 14:06:29;30/06/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Pendiente;31/05/2025 12:43:30;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007682513;02/06/2025 09:17:01;02/06/2025 09:33:16;N2_TIENDA_EVERIS;Baja;Asignado;NO;;Bajo;16;Cerrado;02/06/2025 09:17:01;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007682513;02/06/2025 09:33:17;02/06/2025 10:18:49;N2_TIENDA_EVERIS;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;02/06/2025 09:17:01;44;06_2025;
NTTDATA;NTTDATA N2;2;60;7x24;6;2025;INC000007682818;01/06/2025 06:26:44;01/06/2025 06:39:44;N2_EVERIS_MIMOVISTAR;Critica;Resolved;NO;;Alto;13;Cerrado;01/06/2025 06:26:44;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007683044;01/06/2025 20:35:46;03/06/2025 14:06:47;N2_EVERIS_MIMOVISTAR;Baja;Asignado;NO;;Bajo;966;Cerrado;01/06/2025 20:34:40;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007683044;03/06/2025 14:06:48;30/06/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Cerrado;01/06/2025 20:34:40;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007683317;02/06/2025 12:00:46;03/06/2025 14:07:09;N2_EVERIS_MIMOVISTAR;Baja;Asignado;NO;;Bajo;727;Cerrado;02/06/2025 11:56:39;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007683317;03/06/2025 14:07:10;30/06/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Cerrado;02/06/2025 11:56:39;44;06_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;6;2025;INC000007683341;03/06/2025 11:01:01;03/06/2025 14:46:08;N2_DEVOPS_PCRM_TEF;Baja;Asignado;NO;;Bajo;225;Cerrado;02/06/2025 13:01:17;44;06_2025;
