NOMPROV;ORGANIZACION;NIVEL;SLA;HORARIO;MES;ANIO;NUM_INCIDENTE;FECHA_INI;FECHA_FIN;GRUPO;PRIORIDAD;ESTADO;SUBESTADO;FECHA_REAPERTURA;IMPACTO;MINUTOSHAB;STATUS_ACTUAL;FECHACREACION;PROVEEDOR;PERIODO;
NTTDATA;NTTDATA N2;2;60;7x24;1;2025;INC000007532838;09/01/2025 08:58:46;09/01/2025 09:46:29;N2_TIENDA_EVERIS;Critica;Resolved Pend;NO;;Alto;0;Cerrado;09/01/2025 08:51:44;44;01_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;1;2025;INC000007532940;09/01/2025 09:50:50;09/01/2025 09:58:48;N2_DEVOPS_PCRM_TEF;Baja;Asignado;NO;;Bajo;8;Cerrado;09/01/2025 09:46:15;44;01_2025;
NTTDATA;NTTDATA N2;2;1440;L a V 8 a 20;1;2025;INC000007533016;09/01/2025 11:30:05;09/01/2025 11:31:14;N2_TIENDA_EVERIS;Baja;Asignado;NO;;Critico;1;Cerrado;09/01/2025 10:23:48;44;01_2025;
NTTDATA;NTTDATA N2;2;1440;L a V 8 a 20;1;2025;INC000007533016;09/01/2025 11:31:15;09/01/2025 16:31:18;N2_TIENDA_EVERIS;Baja;Resolved Pend;NO;;Critico;0;Cerrado;09/01/2025 10:23:48;44;01_2025;
NTTDATA;NTTDATA N2;2;60;7x24;1;2025;INC000007533926;10/01/2025 08:51:44;10/01/2025 08:57:15;N2_TIENDA_EVERIS;Critica;Asignado;NO;;Alto;6;Cerrado;10/01/2025 08:51:44;44;01_2025;
NTTDATA;NTTDATA N2;2;60;7x24;1;2025;INC000007533926;10/01/2025 08:57:16;10/01/2025 08:58:12;N2_TIENDA_EVERIS;Critica;Resolved Pend;NO;;Alto;0;Cerrado;10/01/2025 08:51:44;44;01_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;1;2025;INC000007534036;10/01/2025 09:51:11;10/01/2025 09:54:51;N2_TIENDA_EVERIS;Baja;Asignado;NO;;Bajo;0;Cerrado;10/01/2025 09:51:11;44;01_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;1;2025;INC000007534036;10/01/2025 09:54:52;10/01/2025 09:58:34;N2_TIENDA_EVERIS;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;10/01/2025 09:51:11;44;01_2025;
NTTDATA;NTTDATA N2;2;60;7x24;1;2025;INC000007534067;10/01/2025 10:06:45;10/01/2025 10:12:58;N2_TIENDA_EVERIS;Critica;Asignado;NO;;Alto;6;Cerrado;10/01/2025 10:06:45;44;01_2025;
NTTDATA;NTTDATA N2;2;60;7x24;1;2025;INC000007534067;10/01/2025 10:12:59;10/01/2025 10:43:54;N2_TIENDA_EVERIS;Critica;Resolved Pend;NO;;Alto;0;Cerrado;10/01/2025 10:06:45;44;01_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;1;2025;INC000007534144;10/01/2025 10:02:57;10/01/2025 10:13:29;N2_TIENDA_EVERIS;Baja;Asignado;NO;;Bajo;0;Cerrado;10/01/2025 10:02:57;44;01_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;1;2025;INC000007534144;10/01/2025 10:13:30;10/01/2025 10:41:33;N2_TIENDA_EVERIS;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;10/01/2025 10:02:57;44;01_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;1;2025;INC000007534518;10/01/2025 14:58:42;10/01/2025 15:04:42;N2_TIENDA_EVERIS;Baja;Asignado;NO;;Bajo;0;Cerrado;10/01/2025 14:58:42;44;01_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;1;2025;INC000007534518;10/01/2025 15:04:43;23/01/2025 17:40:27;N2_TIENDA_EVERIS;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;10/01/2025 14:58:42;44;01_2025;
NTTDATA;NTTDATA N2;2;60;7x24;1;2025;INC000007535065;10/01/2025 22:41:44;10/01/2025 23:04:39;N2_TIENDA_EVERIS;Critica;Asignado;NO;;Alto;23;Cerrado;10/01/2025 22:41:44;44;01_2025;
