IDPROV;PROV;ANIO;MES;NUM_INCIDENTE;NIVEL;MINUTOSHABILES;SLA;ESTADO;PENDIENTE;ESTADO_ACTUAL;
11;CONNECTIS Argentina;2025;1;INC000007518755;1;220;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007518757;1;22;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007518779;1;49;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007518782;1;96;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007518783;1;31;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007518797;1;32;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007518798;1;120;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007518810;1;8;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007518813;1;59;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007518825;1;60;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007518826;1;189;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007518841;1;30;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007518844;1;205;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007518848;1;200;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007518873;1;34;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007518893;1;138;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007518894;1;140;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007518895;1;140;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007518898;1;1;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007518915;1;105;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007518931;1;84;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007518949;1;39;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007518951;1;29;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007518953;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007518960;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007518970;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007518971;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007518972;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007518979;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007518980;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007518988;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007518989;1;60;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519002;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519014;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519024;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519031;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519046;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519049;1;20;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519055;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519056;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519067;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519083;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519085;1;74;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519122;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519151;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519169;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519315;1;137;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519359;1;143;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519378;1;154;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519486;1;152;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519542;1;38;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519556;1;19;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519561;1;20;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519562;1;84;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519596;1;71;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519597;1;92;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519607;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519636;1;49;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519646;1;90;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519652;1;90;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519653;1;41;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519666;1;71;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519671;1;19;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;1;INC000007519676;1;64;300;No Vencido;0;Cerrado;
