IDPROV;PROV;ANIO;MES;NUM_INCIDENTE;NIVEL;MINUTOSHABILES;SLA;ESTADO;PENDIENTE;ESTADO_ACTUAL;
11;CONNECTIS Argentina;2025;6;INC000007684251;1;151;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684253;1;167;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684254;1;239;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684256;1;236;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684257;1;112;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684258;1;3;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684261;1;86;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684266;1;73;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684267;1;2;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684268;1;7;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684273;1;15;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684279;1;161;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684280;1;119;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684284;1;114;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684288;1;100;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684290;1;94;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684293;1;205;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684319;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684320;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684334;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684344;1;122;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684346;1;136;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684352;1;233;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684356;1;3;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684357;1;84;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684359;1;213;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684362;1;256;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684363;1;32;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684365;1;184;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684381;1;134;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684389;1;136;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684448;1;107;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684535;1;86;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684536;1;103;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684538;1;97;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684539;1;127;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684540;1;129;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684578;1;180;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684581;1;38;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684584;1;37;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684587;1;18;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684591;1;57;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684596;1;69;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684597;1;78;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684599;1;68;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684605;1;186;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684610;1;201;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684612;1;146;300;No Vencido;0;Asignado;
11;CONNECTIS Argentina;2025;6;INC000007684615;1;76;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684618;1;27;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684620;1;34;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684622;1;98;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684624;1;72;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684625;1;32;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684629;1;18;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684630;1;44;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684631;1;54;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684632;1;47;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684635;1;54;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684636;1;6;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684638;1;137;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684640;1;81;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684641;1;96;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684648;1;30;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684652;1;13;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684657;1;101;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684663;1;137;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684664;1;16;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684672;1;33;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684676;1;11;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684684;1;147;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684691;1;15;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684695;1;111;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684698;1;59;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684700;1;56;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684703;1;41;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684705;1;55;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684706;1;37;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684708;1;136;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684710;1;126;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684714;1;47;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684715;1;62;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684716;1;15;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684718;1;43;300;No Vencido;0;Cerrado;
