IDPROV;PROV;ANIO;MES;NUM_INCIDENTE;NIVEL;MINUTOSHABILES;SLA;ESTADO;PENDIENTE;ESTADO_ACTUAL;
11;CONNECTIS Argentina;2025;4;INC000007620303;1;10;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620304;1;308;300;Vencido;8;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620314;1;61;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620325;1;67;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620330;1;26;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620331;1;90;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620332;1;107;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620338;1;123;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620339;1;55;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620341;1;122;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620344;1;50;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620350;1;76;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620351;1;16;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620352;1;7;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620355;1;179;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620360;1;292;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620362;1;112;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620392;1;52;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620402;1;10;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620404;1;180;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620408;1;248;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620410;1;110;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620412;1;108;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;4;INC000007620414;1;150;300;No Vencido;0;Cerrado;
