IDPROV;PROV;ANIO;MES;NUM_INCIDENTE;NIVEL;MINUTOSHABILES;SLA;ESTADO;PENDIENTE;ESTADO_ACTUAL;ULTIMO_GRUPO;PRIORIDAD;IMPACTO;
44;NTTDATA;2025;8;INC000007815400;2;120;1200;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Bajo;
44;NTTDATA;2025;8;INC000007815762;2;31;1200;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Bajo;
44;NTTDATA;2025;8;INC000007816613;2;99;1200;No Vencido;0;Cerrado;N2_DEVOPS_PCRM_TEF;Baja;Bajo;
44;NTTDATA;2025;8;INC000007816778;2;322;1200;No Vencido;0;Pendiente;N2_EVERIS_MIMOVISTAR;Baja;Bajo;
44;NTTDATA;2025;8;INC000007817920;2;154;1200;No Vencido;0;Pendiente;N2_EVERIS_MIMOVISTAR;Baja;Bajo;
44;NTTDATA;2025;8;INC000007817947;2;54;1200;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Bajo;
44;NTTDATA;2025;8;INC000007818269;2;28;1200;No Vencido;0;Cerrado;N2_DEVOPS_PCRM_TEF;Baja;Bajo;
44;NTTDATA;2025;8;INC000007818486;2;73;1200;No Vencido;0;Pendiente;N2_EVERIS_MIMOVISTAR;Baja;Bajo;
44;NTTDATA;2025;8;INC000007818620;2;32;1200;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Bajo;
44;NTTDATA;2025;8;INC000007818639;2;1;1200;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Bajo;
44;NTTDATA;2025;8;INC000007819226;2;76;1200;No Vencido;0;Cerrado;N2_DEVOPS_PCRM_TEF;Baja;Bajo;
44;NTTDATA;2025;8;INC000007819403;2;55;1200;No Vencido;0;Pendiente;N2_EVERIS_MIMOVISTAR;Baja;Bajo;
44;NTTDATA;2025;8;INC000007819408;2;78;1200;No Vencido;0;Cerrado;N2_DEVOPS_PCRM_TEF;Baja;Bajo;
44;NTTDATA;2025;8;INC000007820817;2;0;1200;No Vencido;0;En Curso;N2_DEVOPS_PCRM_TEF;Baja;Bajo;
44;NTTDATA;2025;8;INC000007821254;2;0;1200;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Bajo;
44;NTTDATA;2025;8;INC000007821305;2;0;1200;No Vencido;0;Pendiente;N2_TIENDA_EVERIS;Baja;Bajo;
44;NTTDATA;2025;8;INC000007821362;2;0;1200;No Vencido;0;Asignado;N2_DEVOPS_PCRM_TEF;Baja;Bajo;
44;NTTDATA;2025;8;INC000007821517;2;0;1200;No Vencido;0;Resuelto;N2_TIENDA_EVERIS;Baja;Bajo;
44;NTTDATA;2025;8;INC000007822129;2;600;1200;No Vencido;0;Pendiente;N2_EVERIS_MIMOVISTAR;Baja;Bajo;
44;NTTDATA;2025;8;INC000007822395;2;55;1200;No Vencido;0;Resuelto;N2_TIENDA_EVERIS;Baja;Bajo;
44;NTTDATA;2025;8;INC000007784972;2;0;1440;No Vencido;0;Cerrado;N2_DEVOPS_PCRM_TEF;Baja;Critico;
44;NTTDATA;2025;8;INC000007787136;2;4;1440;No Vencido;0;Asignado;N2_EVERIS_MIMOVISTAR;Baja;Critico;
44;NTTDATA;2025;8;INC000007787505;2;4;1440;No Vencido;0;Cerrado;N2_DEVOPS_PCRM_TEF;Baja;Critico;
44;NTTDATA;2025;8;INC000007791174;2;1;1440;No Vencido;0;Cerrado;N2_EVERIS_MIMOVISTAR;Baja;Critico;
44;NTTDATA;2025;8;INC000007798889;2;2;1440;No Vencido;0;Cerrado;N2_EVERIS_MIMOVISTAR;Baja;Critico;
44;NTTDATA;2025;8;INC000007807388;2;58;1440;No Vencido;0;Pendiente;N2_EVERIS_MIMOVISTAR;Baja;Critico;
44;NTTDATA;2025;8;INC000007785095;3;352;4800;No Vencido;0;Cerrado;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;8;INC000007787195;3;70;4800;No Vencido;0;Cerrado;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;8;INC000007787219;3;131;4800;No Vencido;0;Cerrado;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;8;INC000007787748;3;159;4800;No Vencido;0;Cerrado;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;8;INC000007788308;3;3;4800;No Vencido;0;Cerrado;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;8;INC000007788504;3;24;4800;No Vencido;0;Cerrado;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;8;INC000007789790;3;372;4800;No Vencido;0;Pendiente;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;8;INC000007791346;3;193;4800;No Vencido;0;Cerrado;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;8;INC000007794361;3;0;4800;No Vencido;0;Cerrado;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;8;INC000007796984;3;162;4800;No Vencido;0;Cerrado;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;8;INC000007797686;3;313;4800;No Vencido;0;Cerrado;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;8;INC000007799743;3;9;4800;No Vencido;0;Cerrado;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;8;INC000007800596;3;164;4800;No Vencido;0;Cerrado;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;8;INC000007801389;3;123;4800;No Vencido;0;Cerrado;N3_EVERIS_WEBAPO;Baja;Bajo;
