IDPROV;PROV;ANIO;MES;NUM_INCIDENTE;NIVEL;MINUTOSHABILES;SLA;ESTADO;PENDIENTE;ESTADO_ACTUAL;ULTIMO_GRUPO;PRIORIDAD;IMPACTO;
44;NTTDATA;2025;2;INC000007579622;2;3;1200;No Vencido;0;Cerrado;N2_EVERIS_MIMOVISTAR;Baja;Bajo;
44;NTTDATA;2025;2;INC000007579763;2;269;1200;No Vencido;0;Cerrado;N2_EVERIS_MIMOVISTAR;Baja;Bajo;
44;NTTDATA;2025;2;INC000007580169;2;99;1200;No Vencido;0;Cerrado;N2_EVERIS_MIMOVISTAR;Baja;Bajo;
44;NTTDATA;2025;2;INC000007580471;2;3;1200;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Bajo;
44;NTTDATA;2025;2;INC000007580477;2;7;1200;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Bajo;
44;NTTDATA;2025;2;INC000007580568;2;24;1200;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Bajo;
44;NTTDATA;2025;2;INC000007580981;2;4;1200;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Bajo;
44;NTTDATA;2025;2;INC000007581122;2;0;1200;No Vencido;0;Cerrado;N2_DEVOPS_PCRM_TEF;Baja;Bajo;
44;NTTDATA;2025;2;INC000007581517;2;0;1200;No Vencido;0;Cerrado;N2_EVERIS_MIMOVISTAR;Baja;Bajo;
44;NTTDATA;2025;2;INC000007581562;2;0;1200;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Bajo;
44;NTTDATA;2025;2;INC000007581582;2;0;1200;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Bajo;
44;NTTDATA;2025;2;INC000007581815;2;0;1200;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Bajo;
44;NTTDATA;2025;2;INC000007582246;2;677;1200;No Vencido;0;Cerrado;N2_EVERIS_MIMOVISTAR;Baja;Bajo;
44;NTTDATA;2025;2;INC000007582549;2;675;1200;No Vencido;0;Pendiente;N2_EVERIS_MIMOVISTAR;Baja;Bajo;
44;NTTDATA;2025;2;INC000007583034;2;2;1200;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Bajo;
44;NTTDATA;2025;2;INC000007583126;2;11;1200;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Bajo;
44;NTTDATA;2025;2;INC000007583634;2;364;1200;No Vencido;0;Cerrado;N2_EVERIS_MIMOVISTAR;Baja;Bajo;
44;NTTDATA;2025;2;INC000007584214;2;92;1200;No Vencido;0;Cerrado;N2_DEVOPS_PCRM_TEF;Baja;Bajo;
44;NTTDATA;2025;2;INC000007584614;2;32;1200;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Bajo;
44;NTTDATA;2025;2;INC000007586462;2;114;1200;No Vencido;0;Cerrado;N2_EVERIS_MIMOVISTAR;Baja;Bajo;
44;NTTDATA;2025;2;INC000007586693;2;61;1200;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Bajo;
44;NTTDATA;2025;2;INC000007586827;2;4;1200;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Bajo;
44;NTTDATA;2025;2;INC000007586900;2;63;1200;No Vencido;0;Cerrado;N2_DEVOPS_PCRM_TEF;Baja;Bajo;
44;NTTDATA;2025;2;INC000007587393;2;26;1200;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Bajo;
44;NTTDATA;2025;2;INC000007587946;2;44;1200;No Vencido;0;Cerrado;N2_EVERIS_MIMOVISTAR;Baja;Bajo;
44;NTTDATA;2025;2;INC000007587976;2;9;1200;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Bajo;
44;NTTDATA;2025;2;INC000007588561;2;0;1200;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Bajo;
44;NTTDATA;2025;2;INC000007589086;2;0;1200;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Bajo;
44;NTTDATA;2025;2;INC000007566142;2;9;1440;No Vencido;0;Pendiente;N2_EVERIS_MIMOVISTAR;Baja;Critico;
44;NTTDATA;2025;2;INC000007566295;2;29;1440;No Vencido;0;Cerrado;N2_DEVOPS_PCRM_TEF;Baja;Critico;
44;NTTDATA;2025;2;INC000007567482;2;0;1440;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Critico;
44;NTTDATA;2025;2;INC000007568000;2;0;1440;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Critico;
44;NTTDATA;2025;2;INC000007570973;2;17;1440;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Critico;
44;NTTDATA;2025;2;INC000007572687;2;2;1440;No Vencido;0;Cerrado;N2_EVERIS_MIMOVISTAR;Baja;Critico;
44;NTTDATA;2025;2;INC000007577479;2;16;1440;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Critico;
44;NTTDATA;2025;2;INC000007577537;2;2;1440;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Critico;
44;NTTDATA;2025;2;INC000007588202;2;0;1440;No Vencido;0;Cerrado;N2_TIENDA_EVERIS;Baja;Critico;
44;NTTDATA;2025;2;INC000007566769;3;1707;600;Vencido;1107;Cerrado;N3_EVERIS_WEBAPO;Baja;Critico;
44;NTTDATA;2025;2;INC000007562378;3;8;4800;No Vencido;0;Cerrado;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;2;INC000007567702;3;244;4800;No Vencido;0;Cerrado;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;2;INC000007571615;3;38;4800;No Vencido;0;Cerrado;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;2;INC000007573473;3;65;4800;No Vencido;0;Cerrado;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;2;INC000007574571;3;0;4800;No Vencido;0;Cerrado;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;2;INC000007580434;3;61;4800;No Vencido;0;Pendiente;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;2;INC000007583775;3;208;4800;No Vencido;0;Cerrado;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;2;INC000007584756;3;214;4800;No Vencido;0;Cerrado;N3_EVERIS_WEBAPO;Baja;Bajo;
44;NTTDATA;2025;2;INC000007585612;3;60;4800;No Vencido;0;Cerrado;N3_EVERIS_WEBAPO;Baja;Bajo;
