NOMPROV;NRO_ITEM;TIPO;BLOQUE;NIVEL;GRUPO;
NTTDATA;INC000007643984;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007643970;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007643967;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007643958;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007643911;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007643910;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007643905;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007643902;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007643889;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007643888;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007643881;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007643873;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007643872;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007643860;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007643845;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007643819;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007643742;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007643736;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007643710;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007643693;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007643687;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007643635;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_POWER;
NTTDATA;INC000007643604;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
