NOMPROV;ORGANIZACION;NIVEL;SLA;HORARIO;MES;ANIO;NUM_INCIDENTE;FECHA_INI;FECHA_FIN;GRUPO;PRIORIDAD;ESTADO;SUBESTADO;FECHA_REAPERTURA;IMPACTO;MINUTOSHAB;STATUS_ACTUAL;FECHACREACION;PROVEEDOR;PERIODO;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007595183;07/03/2025 12:01:43;26/03/2025 22:43:35;N2_EVERIS_MIMOVISTAR;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;07/03/2025 11:31:33;44;03_2025;
NTTDATA;NTTDAATA N3;3;4800;L a V 8 a 18;3;2025;INC000007595396;12/03/2025 16:26:40;13/03/2025 09:24:54;N3_EVERIS_WEBAPO;Baja;Asignado;NO;;Bajo;178;Cerrado;07/03/2025 12:39:17;44;03_2025;
NTTDATA;NTTDAATA N3;3;4800;L a V 8 a 18;3;2025;INC000007595396;13/03/2025 09:24:55;13/03/2025 15:31:38;N3_EVERIS_WEBAPO;Baja;Pendiente;NO;;Bajo;0;Cerrado;07/03/2025 12:39:17;44;03_2025;
NTTDATA;NTTDATA N2;2;60;7x24;3;2025;INC000007595462;07/03/2025 12:36:45;07/03/2025 13:15:13;N2_EVERIS_MIMOVISTAR;Critica;Asignado;NO;;Alto;39;Cerrado;07/03/2025 12:36:45;44;03_2025;
NTTDATA;NTTDATA N2;2;60;7x24;3;2025;INC000007595462;07/03/2025 13:15:14;07/03/2025 15:11:30;N2_EVERIS_MIMOVISTAR;Critica;Resolved Pend;NO;;Alto;0;Cerrado;07/03/2025 12:36:45;44;03_2025;
NTTDATA;NTTDATA N2;2;60;7x24;3;2025;INC000007595572;07/03/2025 13:26:44;07/03/2025 13:33:59;N2_TIENDA_EVERIS;Critica;Asignado;NO;;Alto;7;Cerrado;07/03/2025 13:26:44;44;03_2025;
NTTDATA;NTTDATA N2;2;60;7x24;3;2025;INC000007595572;07/03/2025 13:34:00;07/03/2025 13:36:12;N2_TIENDA_EVERIS;Critica;Resolved Pend;NO;;Alto;0;Cerrado;07/03/2025 13:26:44;44;03_2025;
NTTDATA;NTTDATA N2;2;60;7x24;3;2025;INC000007595638;07/03/2025 14:16:43;07/03/2025 14:20:38;N2_TIENDA_EVERIS;Critica;Asignado;NO;;Alto;4;Cerrado;07/03/2025 14:16:43;44;03_2025;
NTTDATA;NTTDATA N2;2;60;7x24;3;2025;INC000007595638;07/03/2025 14:20:39;07/03/2025 14:26:36;N2_TIENDA_EVERIS;Critica;Resolved Pend;NO;;Alto;0;Cerrado;07/03/2025 14:16:43;44;03_2025;
NTTDATA;NTTDATA N2;2;60;7x24;3;2025;INC000007595718;07/03/2025 14:56:43;07/03/2025 15:00:17;N2_TIENDA_EVERIS;Critica;Asignado;NO;;Alto;4;Cerrado;07/03/2025 14:56:43;44;03_2025;
NTTDATA;NTTDATA N2;2;60;7x24;3;2025;INC000007595718;07/03/2025 15:00:18;07/03/2025 15:01:03;N2_TIENDA_EVERIS;Critica;Resolved Pend;NO;;Alto;0;Cerrado;07/03/2025 14:56:43;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007596243;07/03/2025 18:26:25;08/03/2025 19:51:54;N2_DEVOPS_PCRM_TEF;Baja;Asignado;NO;;Bajo;0;Cerrado;07/03/2025 18:24:45;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007596243;08/03/2025 19:51:55;08/03/2025 20:07:28;N2_DEVOPS_PCRM_TEF;Baja;Pendiente;NO;;Bajo;0;Cerrado;07/03/2025 18:24:45;44;03_2025;
NTTDATA;NTTDATA N2;2;60;7x24;3;2025;INC000007596322;07/03/2025 20:11:45;07/03/2025 20:16:43;N2_TIENDA_EVERIS;Critica;Asignado;NO;;Alto;5;Cerrado;07/03/2025 20:11:45;44;03_2025;
NTTDATA;NTTDATA N2;2;60;7x24;3;2025;INC000007596322;07/03/2025 20:16:44;07/03/2025 20:25:09;N2_TIENDA_EVERIS;Critica;Resolved Pend;NO;;Alto;0;Cerrado;07/03/2025 20:11:45;44;03_2025;
NTTDATA;NTTDATA N2;2;60;7x24;3;2025;INC000007596361;07/03/2025 20:01:44;07/03/2025 20:24:15;N2_EVERIS_MIMOVISTAR;Critica;Asignado;NO;;Alto;23;Cerrado;07/03/2025 20:01:44;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007597415;10/03/2025 00:52:17;10/03/2025 09:22:52;N2_TIENDA_EVERIS;Baja;Asignado;NO;;Bajo;82;Cerrado;10/03/2025 00:52:17;44;03_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;3;2025;INC000007597415;10/03/2025 09:22:53;31/03/2025 09:21:33;N2_TIENDA_EVERIS;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;10/03/2025 00:52:17;44;03_2025;
